Store,Dept,Date,WeeklySales
16,16,2013-02-08,2071.7567567567567
16,17,2013-02-15,7961.648648648648
16,18,2013-02-22,2099.810810810811
16,19,2013-03-01,1963.6756756756756
16,20,2013-03-08,2736.054054054054
16,21,2013-03-15,3255.864864864865
16,22,2013-03-22,7406.621621621622
16,23,2013-03-29,11309.837837837838
16,24,2013-04-05,1953.918918918919
16,25,2013-04-12,3910.027027027027
16,26,2013-04-19,1672.1891891891892
16,27,2013-04-26,740.1081081081081
16,28,2013-05-03,516.1351351351351
16,29,2013-05-10,1278.6216216216217
16,30,2013-05-17,1096.7567567567567
16,31,2013-05-24,1673.6756756756756
16,32,2013-05-31,4210.0
16,33,2013-06-07,2057.189189189189
16,34,2013-06-14,3216.0
16,35,2013-06-21,285.9189189189189
16,36,2013-06-28,2387.6486486486488
16,38,2013-07-05,56592.72972972973
16,40,2013-07-12,36500.62162162162
16,41,2013-07-19,2005.837837837838
16,42,2013-07-26,3234.4054054054054
16,44,2012-11-02,4007.6486486486488
16,46,2012-11-09,13603.135135135135
16,48,2012-11-16,999.4594594594595
16,52,2012-11-23,1499.6756756756756
16,55,2012-11-30,7652.891891891892
16,56,2012-12-07,114.67567567567568
16,58,2012-12-14,1288.7567567567567
16,59,2012-12-21,146.3783783783784
16,60,2012-12-28,121.51351351351352
16,67,2013-01-04,2707.108108108108
16,71,2013-01-11,2615.2432432432433
16,72,2013-01-18,37175.37837837838
16,74,2013-01-25,9810.54054054054
16,79,2013-02-01,5654.0
16,80,2013-02-08,412.35135135135135
16,81,2013-02-15,3525.2432432432433
16,82,2013-02-22,9086.135135135135
16,83,2013-03-01,348.02702702702703
16,85,2013-03-08,2428.2702702702704
16,87,2013-03-15,8689.45945945946
16,90,2013-03-22,8573.81081081081
16,91,2013-03-29,7568.027027027027
16,92,2013-04-05,22112.18918918919
16,93,2013-04-12,1225.027027027027
16,95,2013-04-19,26726.0
16,96,2013-04-26,148.35135135135135
16,97,2013-05-03,2238.945945945946
16,98,2013-05-10,31.405405405405407
16,99,2013-05-17,31.405405405405407
16,1,2013-05-24,9908.27027027027
16,2,2013-05-31,23778.72972972973
16,3,2013-06-07,9722.378378378378
16,4,2013-06-14,15311.945945945947
16,5,2013-06-21,14462.432432432432
16,6,2013-06-28,4719.918918918919
16,7,2013-07-05,6906.459459459459
16,8,2013-07-12,15576.594594594595
16,9,2013-07-19,10385.513513513513
16,10,2013-07-26,16468.864864864863
16,11,2012-11-02,16613.783783783783
16,12,2012-11-09,2691.5135135135133
16,13,2012-11-16,15136.945945945947
16,14,2012-11-23,8935.324324324325
16,16,2012-11-30,2436.5675675675675
16,17,2012-12-07,7295.7027027027025
16,18,2012-12-14,960.8918918918919
16,19,2012-12-21,994.3243243243244
16,20,2012-12-28,4861.2972972972975
16,21,2013-01-04,5323.72972972973
16,22,2013-01-11,11095.135135135135
16,23,2013-01-18,10427.135135135135
16,24,2013-01-25,2216.7027027027025
16,25,2013-02-01,3830.972972972973
16,26,2013-02-08,1710.6486486486488
16,27,2013-02-15,720.2972972972973
16,28,2013-02-22,358.56756756756755
16,29,2013-03-01,1397.7567567567567
16,30,2013-03-08,1080.081081081081
16,31,2013-03-15,1493.5945945945946
16,32,2013-03-22,4200.405405405405
16,33,2013-03-29,2079.189189189189
16,34,2013-04-05,3348.7567567567567
16,35,2013-04-12,257.9189189189189
16,36,2013-04-19,2150.5405405405404
16,38,2013-04-26,57181.08108108108
16,40,2013-05-03,35227.08108108108
16,41,2013-05-10,1273.4054054054054
16,42,2013-05-17,3349.135135135135
16,44,2013-05-24,3842.2702702702704
16,45,2013-05-31,25.18918918918919
16,46,2013-06-07,13202.567567567568
16,48,2013-06-14,430.43243243243245
16,52,2013-06-21,1456.2702702702702
16,55,2013-06-28,7422.783783783784
16,56,2013-07-05,76.45945945945945
16,60,2013-07-12,81.35135135135135
16,67,2013-07-19,2853.324324324324
16,71,2013-07-26,2450.5945945945946
16,72,2012-11-02,39594.10810810811
16,74,2012-11-09,8239.864864864865
16,79,2012-11-16,5713.675675675676
16,80,2012-11-23,282.4864864864865
16,81,2012-11-30,3779.5405405405404
16,82,2012-12-07,8650.378378378378
16,83,2012-12-14,303.64864864864865
16,85,2012-12-21,1950.5675675675675
16,87,2012-12-28,9437.18918918919
16,90,2013-01-04,7242.378378378378
16,91,2013-01-11,5667.72972972973
16,92,2013-01-18,21709.91891891892
16,93,2013-01-25,1053.945945945946
16,95,2013-02-01,26721.18918918919
16,96,2013-02-08,117.62162162162163
16,97,2013-02-15,1907.8648648648648
16,98,2013-02-22,22.054054054054053
16,1,2013-03-01,10855.162162162162
16,2,2013-03-08,23883.108108108107
16,3,2013-03-15,8187.756756756757
16,4,2013-03-22,14780.135135135135
16,5,2013-03-29,14615.378378378378
16,6,2013-04-05,3841.0810810810813
16,7,2013-04-12,8346.45945945946
16,8,2013-04-19,15732.72972972973
16,9,2013-04-26,10146.0
16,10,2013-05-03,10296.18918918919
16,11,2013-05-10,11239.837837837838
16,12,2013-05-17,3188.4324324324325
16,13,2013-05-24,14327.918918918918
16,14,2013-05-31,8801.027027027027
16,16,2013-06-07,2848.108108108108
16,17,2013-06-14,7330.4324324324325
16,18,2013-06-21,590.5135135135135
16,19,2013-06-28,941.2162162162163
16,20,2013-07-05,2429.3513513513512
16,21,2013-07-12,3056.4864864864867
16,22,2013-07-19,6328.054054054054
16,23,2013-07-26,10319.918918918918
16,24,2012-11-02,2167.4864864864867
16,25,2012-11-09,5192.2972972972975
16,26,2012-11-16,1812.054054054054
16,27,2012-11-23,655.027027027027
16,28,2012-11-30,412.02702702702703
16,29,2012-12-07,1419.2162162162163
16,30,2012-12-14,1146.2162162162163
16,31,2012-12-21,1295.6216216216217
16,32,2012-12-28,4258.986486486487
16,33,2013-01-04,1734.2432432432433
16,34,2013-01-11,3940.7027027027025
16,35,2013-01-18,263.56756756756755
16,36,2013-01-25,2338.0810810810813
16,38,2013-02-01,56941.94594594595
16,40,2013-02-08,34861.35135135135
16,41,2013-02-15,1656.6756756756756
16,42,2013-02-22,3334.6216216216217
16,44,2013-03-01,3939.135135135135
16,46,2013-03-08,13235.513513513513
16,48,2013-03-15,560.9459459459459
16,52,2013-03-22,1830.7567567567567
16,54,2013-03-29,166.7027027027027
16,55,2013-04-05,7620.594594594595
16,56,2013-04-12,93.72972972972973
16,60,2013-04-19,101.1891891891892
16,67,2013-04-26,3100.864864864865
16,71,2013-05-03,2174.837837837838
16,72,2013-05-10,33858.27027027027
16,74,2013-05-17,8262.45945945946
16,79,2013-05-24,5588.054054054054
16,80,2013-05-31,356.72972972972974
16,81,2013-06-07,3413.4324324324325
16,82,2013-06-14,7907.486486486487
16,83,2013-06-21,316.7567567567568
16,85,2013-06-28,2070.9189189189187
16,87,2013-07-05,8758.648648648648
16,90,2013-07-12,7570.486486486487
16,91,2013-07-19,7227.621621621622
16,92,2013-07-26,20428.405405405407
16,93,2012-11-02,1040.162162162162
16,95,2012-11-09,24571.62162162162
16,96,2012-11-16,116.43243243243244
16,97,2012-11-23,1798.7837837837837
16,98,2012-11-30,14.756756756756756
16,1,2012-12-07,11285.405405405405
16,2,2012-12-14,22923.486486486487
16,3,2012-12-21,8006.621621621622
16,4,2012-12-28,14418.648648648648
16,5,2013-01-04,15707.891891891892
16,6,2013-01-11,4225.945945945946
16,7,2013-01-18,9437.216216216217
16,8,2013-01-25,15952.432432432432
16,9,2013-02-01,9668.567567567568
16,10,2013-02-08,10313.621621621622
16,11,2013-02-15,10978.081081081082
16,12,2013-02-22,2721.5675675675675
16,13,2013-03-01,14604.405405405405
16,14,2013-03-08,8598.432432432432
16,16,2013-03-15,2370.7567567567567
16,17,2013-03-22,7002.783783783784
16,18,2013-03-29,980.2432432432432
16,19,2013-04-05,1199.8648648648648
16,20,2013-04-12,2862.0810810810813
16,21,2013-04-19,3501.7027027027025
16,22,2013-04-26,6087.135135135135
16,23,2013-05-03,9815.756756756757
16,24,2013-05-10,2140.135135135135
16,25,2013-05-17,3676.4324324324325
16,26,2013-05-24,1940.4324324324325
16,27,2013-05-31,618.7027027027027
16,28,2013-06-07,358.35135135135135
16,29,2013-06-14,1378.5135135135135
16,30,2013-06-21,1158.6216216216217
16,31,2013-06-28,1040.8648648648648
16,32,2013-07-05,4414.0675675675675
16,33,2013-07-12,2306.675675675676
16,34,2013-07-19,4309.054054054054
16,35,2013-07-26,406.4054054054054
16,36,2012-11-02,1991.945945945946
16,38,2012-11-09,54608.37837837838
16,40,2012-11-16,32936.56756756757
16,41,2012-11-23,1679.2162162162163
16,42,2012-11-30,2833.4054054054054
16,44,2012-12-07,3795.6216216216217
16,45,2012-12-14,15.972972972972974
16,46,2012-12-21,12869.432432432432
16,48,2012-12-28,1092.8918918918919
16,52,2013-01-04,2236.7837837837837
16,54,2013-01-11,333.13513513513516
16,55,2013-01-18,7369.189189189189
16,56,2013-01-25,2149.891891891892
16,58,2013-02-01,585.5675675675676
16,60,2013-02-08,88.86486486486487
16,67,2013-02-15,3336.5405405405404
16,71,2013-02-22,2169.2972972972975
16,72,2013-03-01,33601.10810810811
16,74,2013-03-08,7797.972972972973
16,79,2013-03-15,5965.459459459459
16,80,2013-03-22,106.83783783783784
16,81,2013-03-29,2874.027027027027
16,82,2013-04-05,7695.108108108108
16,83,2013-04-12,303.5945945945946
16,85,2013-04-19,2126.7027027027025
16,87,2013-04-26,8346.621621621622
16,90,2013-05-03,6678.945945945946
16,91,2013-05-10,5873.540540540541
16,92,2013-05-17,18424.486486486487
16,93,2013-05-24,763.4864864864865
16,95,2013-05-31,22887.783783783783
16,96,2013-06-07,82.24324324324324
16,97,2013-06-14,1598.5945945945946
16,98,2013-06-21,42.108108108108105
16,99,2013-06-28,42.108108108108105
16,1,2013-07-05,14174.864864864865
16,2,2013-07-12,22369.594594594593
16,3,2013-07-19,7352.513513513513
16,4,2013-07-26,14136.243243243243
16,5,2012-11-02,13227.918918918918
16,6,2012-11-09,4920.8378378378375
16,7,2012-11-16,9859.216216216217
16,8,2012-11-23,14638.891891891892
16,9,2012-11-30,10417.324324324325
16,10,2012-12-07,10969.405405405405
16,11,2012-12-14,10512.108108108108
16,12,2012-12-21,2571.4054054054054
16,13,2012-12-28,13646.324324324325
16,14,2013-01-04,8732.81081081081
16,16,2013-01-11,2778.891891891892
16,17,2013-01-18,6784.243243243243
16,18,2013-01-25,1370.1351351351352
16,19,2013-02-01,1180.1081081081081
16,20,2013-02-08,2360.4324324324325
16,21,2013-02-15,3563.972972972973
16,22,2013-02-22,6131.1621621621625
16,23,2013-03-01,9506.324324324325
16,24,2013-03-08,2090.2972972972975
16,25,2013-03-15,3308.2972972972975
16,26,2013-03-22,1912.3783783783783
16,27,2013-03-29,703.6216216216217
16,28,2013-04-05,291.2432432432432
16,29,2013-04-12,1505.8648648648648
16,30,2013-04-19,944.1621621621622
16,31,2013-04-26,1110.837837837838
16,32,2013-05-03,5720.135135135135
16,33,2013-05-10,2228.891891891892
16,34,2013-05-17,4045.4594594594596
16,35,2013-05-24,362.72972972972974
16,36,2013-05-31,2284.4864864864867
16,38,2013-06-07,58073.54054054054
16,40,2013-06-14,32901.59459459459
16,41,2013-06-21,1724.972972972973
16,42,2013-06-28,3245.6486486486488
16,44,2013-07-05,3610.891891891892
16,45,2013-07-12,15.54054054054054
16,46,2013-07-19,12228.837837837838
16,48,2013-07-26,840.7297297297297
16,52,2012-11-02,1689.162162162162
16,54,2012-11-09,43.0
16,55,2012-11-16,7363.0
16,56,2012-11-23,3836.054054054054
16,59,2012-11-30,70.78378378378379
16,60,2012-12-07,118.97297297297297
16,67,2012-12-14,6160.216216216216
16,71,2012-12-21,2644.7567567567567
16,72,2012-12-28,38635.54054054054
16,74,2013-01-04,7631.378378378378
16,79,2013-01-11,5638.972972972973
16,80,2013-01-18,563.5945945945946
16,81,2013-01-25,3976.864864864865
16,82,2013-02-01,8023.459459459459
16,83,2013-02-08,234.05405405405406
16,85,2013-02-15,1877.6216216216217
16,87,2013-02-22,10707.648648648648
16,90,2013-03-01,9427.135135135135
16,91,2013-03-08,6660.648648648648
16,92,2013-03-15,21555.64864864865
16,93,2013-03-22,848.4054054054054
16,95,2013-03-29,26354.486486486487
16,96,2013-04-05,119.27027027027027
16,97,2013-04-12,2317.108108108108
16,98,2013-04-19,44.054054054054056
16,1,2013-04-26,12575.081081081082
16,2,2013-05-03,24063.54054054054
16,3,2013-05-10,7233.486486486487
16,4,2013-05-17,14657.108108108108
16,5,2013-05-24,14425.486486486487
16,6,2013-05-31,4309.810810810811
16,7,2013-06-07,7770.72972972973
16,8,2013-06-14,14456.18918918919
16,9,2013-06-21,10267.0
16,10,2013-06-28,10914.243243243243
16,11,2013-07-05,9890.324324324325
16,12,2013-07-12,2713.2972972972975
16,13,2013-07-19,13953.081081081082
16,14,2013-07-26,8412.135135135135
16,16,2012-11-02,2235.2702702702704
16,17,2012-11-09,6756.891891891892
16,18,2012-11-16,1473.7027027027027
16,19,2012-11-23,986.2972972972973
16,20,2012-11-30,2445.972972972973
16,21,2012-12-07,3341.5945945945946
16,22,2012-12-14,6193.1621621621625
16,23,2012-12-21,10193.0
16,24,2012-12-28,2173.9189189189187
16,25,2013-01-04,5051.4324324324325
16,26,2013-01-11,1693.945945945946
16,27,2013-01-18,661.8918918918919
16,28,2013-01-25,293.0
16,29,2013-02-01,1437.1351351351352
16,30,2013-02-08,1112.837837837838
16,31,2013-02-15,1275.6756756756756
16,32,2013-02-22,5552.594594594595
16,33,2013-03-01,2256.864864864865
16,34,2013-03-08,4286.0
16,35,2013-03-15,287.8378378378378
16,36,2013-03-22,2045.7027027027027
16,38,2013-03-29,57929.97297297297
16,40,2013-04-05,34420.2972972973
16,41,2013-04-12,1801.0
16,42,2013-04-19,3576.7027027027025
16,44,2013-04-26,3997.0
16,45,2013-05-03,34.486486486486484
16,46,2013-05-10,12761.756756756757
16,48,2013-05-17,622.3243243243244
16,52,2013-05-24,1932.1351351351352
16,54,2013-05-31,30.08108108108108
16,55,2013-06-07,6599.72972972973
16,56,2013-06-14,1021.4324324324324
16,58,2013-06-21,813.4324324324324
16,59,2013-06-28,26.10810810810811
16,60,2013-07-05,96.21621621621621
16,67,2013-07-12,4038.4324324324325
16,71,2013-07-19,2036.5675675675675
16,72,2013-07-26,34813.05405405405
16,74,2012-11-02,7676.783783783784
16,79,2012-11-09,5426.135135135135
16,80,2012-11-16,585.5675675675676
16,81,2012-11-23,3922.135135135135
16,82,2012-11-30,8068.2972972972975
16,83,2012-12-07,262.86486486486484
16,85,2012-12-14,1720.3513513513512
16,87,2012-12-21,11533.594594594595
16,90,2012-12-28,9000.621621621622
16,91,2013-01-04,6731.189189189189
16,92,2013-01-11,22910.135135135137
16,93,2013-01-18,914.3783783783783
16,94,2013-01-25,2165.7567567567567
16,95,2013-02-01,27682.0
16,96,2013-02-08,132.86486486486487
16,97,2013-02-15,2407.945945945946
16,98,2013-02-22,15.405405405405405
16,99,2013-03-01,15.405405405405405
16,1,2013-03-08,11146.621621621622
16,2,2013-03-15,23100.837837837837
16,3,2013-03-22,6301.891891891892
16,4,2013-03-29,14216.216216216217
16,5,2013-04-05,14334.45945945946
16,6,2013-04-12,4535.243243243243
16,7,2013-04-19,9993.675675675675
16,8,2013-04-26,14815.675675675675
16,9,2013-05-03,9935.0
16,10,2013-05-10,11571.027027027027
16,11,2013-05-17,9420.891891891892
16,12,2013-05-24,2490.972972972973
16,13,2013-05-31,13709.54054054054
16,14,2013-06-07,8206.72972972973
16,16,2013-06-14,2719.945945945946
16,17,2013-06-21,6143.405405405405
16,18,2013-06-28,309.9189189189189
16,19,2013-07-05,1028.7837837837837
16,20,2013-07-12,2553.3783783783783
16,21,2013-07-19,3630.2972972972975
16,22,2013-07-26,5941.027027027027
16,23,2012-11-02,10194.216216216217
16,24,2012-11-09,2051.5945945945946
16,25,2012-11-16,3760.837837837838
16,26,2012-11-23,1970.027027027027
16,27,2012-11-30,683.3243243243244
16,28,2012-12-07,289.0
16,29,2012-12-14,1615.3513513513512
16,30,2012-12-21,1201.972972972973
16,31,2012-12-28,1242.945945945946
16,32,2013-01-04,5123.135135135135
16,33,2013-01-11,2328.4054054054054
16,34,2013-01-18,4392.1621621621625
16,35,2013-01-25,356.1621621621622
16,36,2013-02-01,1891.7297297297298
16,38,2013-02-08,58533.21621621621
16,40,2013-02-15,34186.64864864865
16,41,2013-02-22,2051.6216216216217
16,42,2013-03-01,3143.0810810810813
16,44,2013-03-08,3785.5135135135133
16,46,2013-03-15,12332.351351351352
16,48,2013-03-22,879.918918918919
16,52,2013-03-29,1969.7837837837837
16,54,2013-04-05,47.891891891891895
16,55,2013-04-12,7189.351351351352
16,56,2013-04-19,2387.7567567567567
16,59,2013-04-26,76.5945945945946
16,60,2013-05-03,101.91891891891892
16,67,2013-05-10,3249.4054054054054
16,71,2013-05-17,2076.6486486486488
16,72,2013-05-24,35342.10810810811
16,74,2013-05-31,7471.27027027027
16,79,2013-06-07,5548.756756756757
16,80,2013-06-14,582.8108108108108
16,81,2013-06-21,3932.4054054054054
16,82,2013-06-28,8020.972972972973
16,83,2013-07-05,273.81081081081084
16,85,2013-07-12,1877.4594594594594
16,87,2013-07-19,9948.432432432432
16,90,2013-07-26,9306.513513513513
16,91,2012-11-02,6629.648648648648
16,92,2012-11-09,21748.72972972973
16,93,2012-11-16,841.3783783783783
16,95,2012-11-23,26205.08108108108
16,96,2012-11-30,124.21621621621621
16,97,2012-12-07,2290.4324324324325
16,98,2012-12-14,44.67567567567568
16,1,2012-12-21,11330.972972972973
16,2,2012-12-28,24393.054054054053
16,3,2013-01-04,7130.1621621621625
16,4,2013-01-11,14203.81081081081
16,5,2013-01-18,14225.45945945946
16,6,2013-01-25,4058.810810810811
16,7,2013-02-01,8361.756756756757
16,8,2013-02-08,14670.378378378378
16,9,2013-02-15,9998.837837837838
16,10,2013-02-22,12210.54054054054
16,11,2013-03-01,9268.0
16,12,2013-03-08,2744.7027027027025
16,13,2013-03-15,14206.297297297297
16,14,2013-03-22,8053.108108108108
16,16,2013-03-29,2596.810810810811
16,17,2013-04-05,7133.648648648648
16,18,2013-04-12,229.51351351351352
16,19,2013-04-19,1158.8918918918919
16,20,2013-04-26,2563.2702702702704
16,21,2013-05-03,3138.162162162162
16,22,2013-05-10,6252.621621621622
16,23,2013-05-17,11062.216216216217
16,24,2013-05-24,2403.4864864864867
16,25,2013-05-31,5211.972972972973
16,26,2013-06-07,1990.4594594594594
16,27,2013-06-14,666.6486486486486
16,28,2013-06-21,366.3243243243243
16,29,2013-06-28,1397.4324324324325
16,30,2013-07-05,1247.918918918919
16,31,2013-07-12,1423.5675675675675
16,32,2013-07-19,4755.945945945946
16,33,2013-07-26,2139.2972972972975
16,34,2012-11-02,4816.135135135135
16,35,2012-11-09,291.0810810810811
16,36,2012-11-16,2406.864864864865
16,38,2012-11-23,56602.16216216216
16,40,2012-11-30,36744.86486486487
16,41,2012-12-07,2222.189189189189
16,42,2012-12-14,3424.5405405405404
16,44,2012-12-21,3866.2972972972975
16,45,2012-12-28,30.027027027027028
16,46,2013-01-04,13705.108108108108
16,48,2013-01-11,1250.162162162162
16,52,2013-01-18,1738.945945945946
16,55,2013-01-25,6657.756756756757
16,56,2013-02-01,295.1081081081081
16,58,2013-02-08,1274.837837837838
16,60,2013-02-15,98.54054054054055
16,67,2013-02-22,3229.891891891892
16,71,2013-03-01,2305.7567567567567
16,72,2013-03-08,37013.32432432433
16,74,2013-03-15,8430.378378378378
16,79,2013-03-22,5435.810810810811
16,80,2013-03-29,952.1621621621622
16,81,2013-04-05,3888.810810810811
16,82,2013-04-12,8502.27027027027
16,83,2013-04-19,312.1621621621622
16,85,2013-04-26,1910.4324324324325
16,87,2013-05-03,11885.432432432432
16,90,2013-05-10,9945.297297297297
16,91,2013-05-17,6907.675675675676
16,92,2013-05-24,22615.35135135135
16,93,2013-05-31,1091.3783783783783
16,95,2013-06-07,28316.135135135137
16,96,2013-06-14,137.1891891891892
16,97,2013-06-21,2581.5945945945946
16,98,2013-06-28,18.405405405405407
16,1,2013-07-05,10590.486486486487
16,2,2013-07-12,24458.756756756757
16,3,2013-07-19,7152.648648648648
16,4,2013-07-26,14896.18918918919
16,5,2012-11-02,13740.72972972973
16,6,2012-11-09,4505.243243243243
16,7,2012-11-16,10159.513513513513
16,8,2012-11-23,14352.972972972973
16,9,2012-11-30,10037.027027027027
16,10,2012-12-07,9925.594594594595
16,11,2012-12-14,8822.945945945947
16,12,2012-12-21,2791.7027027027025
16,13,2012-12-28,14782.648648648648
16,14,2013-01-04,8688.054054054053
16,16,2013-01-11,2993.108108108108
16,17,2013-01-18,5520.216216216216
16,18,2013-01-25,254.64864864864865
16,19,2013-02-01,1298.2162162162163
16,20,2013-02-08,3057.0
16,21,2013-02-15,3579.7027027027025
16,22,2013-02-22,6003.027027027027
16,23,2013-03-01,11404.675675675675
16,24,2013-03-08,2702.4054054054054
16,25,2013-03-15,4772.486486486487
16,26,2013-03-22,2310.0
16,27,2013-03-29,762.3513513513514
16,28,2013-04-05,253.59459459459458
16,29,2013-04-12,1762.4054054054054
16,30,2013-04-19,1475.027027027027
16,31,2013-04-26,1358.3513513513512
16,32,2013-05-03,4902.2972972972975
16,33,2013-05-10,2813.891891891892
16,34,2013-05-17,5296.5675675675675
16,35,2013-05-24,313.7027027027027
16,36,2013-05-31,1989.2972972972973
16,38,2013-06-07,49975.51351351351
16,40,2013-06-14,37897.64864864865
16,41,2013-06-21,2542.4054054054054
16,42,2013-06-28,3330.027027027027
16,44,2013-07-05,3480.5945945945946
16,46,2013-07-12,14220.45945945946
16,48,2013-07-19,1068.2432432432433
16,52,2013-07-26,1543.5405405405406
16,55,2012-11-02,7531.216216216216
16,56,2012-11-09,1139.5675675675675
16,58,2012-11-16,575.9459459459459
16,60,2012-11-23,85.62162162162163
16,67,2012-11-30,2832.7297297297296
16,71,2012-12-07,2205.7837837837837
16,72,2012-12-14,34874.24324324324
16,74,2012-12-21,8186.216216216216
16,79,2012-12-28,5814.27027027027
16,80,2013-01-04,691.8378378378378
16,81,2013-01-11,4150.2972972972975
16,82,2013-01-18,8120.324324324324
16,83,2013-01-25,273.8918918918919
16,85,2013-02-01,2022.5945945945946
16,87,2013-02-08,11347.324324324325
16,90,2013-02-15,8403.135135135135
16,91,2013-02-22,6778.540540540541
16,92,2013-03-01,21212.0
16,93,2013-03-08,524.2972972972973
16,95,2013-03-15,27358.54054054054
16,96,2013-03-22,167.16216216216216
16,97,2013-03-29,2533.027027027027
16,98,2013-04-05,9.378378378378379
16,1,2013-04-12,10911.891891891892
16,2,2013-04-19,24325.297297297297
16,3,2013-04-26,7239.1621621621625
16,4,2013-05-03,14739.621621621622
16,5,2013-05-10,13856.405405405405
16,6,2013-05-17,3729.5135135135133
16,7,2013-05-24,8558.027027027027
16,8,2013-05-31,14069.351351351352
16,9,2013-06-07,15931.054054054053
16,10,2013-06-14,9881.27027027027
16,11,2013-06-21,8702.918918918918
16,12,2013-06-28,3139.945945945946
16,13,2013-07-05,14739.81081081081
16,14,2013-07-12,7866.621621621622
16,16,2013-07-19,2333.0810810810813
16,17,2012-11-02,6169.810810810811
16,18,2012-11-09,278.4594594594595
16,19,2012-11-16,1022.9459459459459
16,20,2012-11-23,2963.324324324324
16,21,2012-11-30,3313.135135135135
16,22,2012-12-07,6785.351351351352
16,23,2012-12-14,11498.324324324325
16,24,2012-12-21,2794.4324324324325
16,25,2012-12-28,5517.864864864865
16,26,2013-01-04,1919.1891891891892
16,27,2013-01-11,722.6216216216217
16,28,2013-01-18,243.13513513513513
16,29,2013-01-25,1407.4594594594594
16,30,2013-02-01,1355.3513513513512
16,31,2013-02-08,1453.054054054054
16,32,2013-02-15,5195.081081081081
16,33,2013-02-22,2877.7297297297296
16,34,2013-03-01,4311.864864864865
16,35,2013-03-08,239.86486486486487
16,36,2013-03-15,2788.135135135135
16,38,2013-03-22,54408.32432432433
16,40,2013-03-29,34404.18918918919
16,41,2013-04-05,2544.675675675676
16,42,2013-04-12,3982.5675675675675
16,44,2013-04-19,3818.4054054054054
16,45,2013-04-26,41.83783783783784
16,46,2013-05-03,14790.216216216217
16,48,2013-05-10,665.5405405405405
16,52,2013-05-17,1703.5675675675675
16,54,2013-05-24,25.91891891891892
16,55,2013-05-31,7358.783783783784
16,56,2013-06-07,1786.918918918919
16,58,2013-06-14,956.9459459459459
16,60,2013-06-21,79.62162162162163
16,67,2013-06-28,3132.9189189189187
16,71,2013-07-05,2272.675675675676
16,72,2013-07-12,29801.64864864865
16,74,2013-07-19,7308.918918918919
16,79,2013-07-26,5570.810810810811
16,80,2012-11-02,787.8918918918919
16,81,2012-11-09,3935.7567567567567
16,82,2012-11-16,8284.918918918918
16,83,2012-11-23,276.4864864864865
16,85,2012-11-30,1788.1351351351352
16,87,2012-12-07,11524.945945945947
16,90,2012-12-14,8813.162162162162
16,91,2012-12-21,6803.081081081081
16,92,2012-12-28,22471.216216216217
16,93,2013-01-04,944.4054054054054
16,95,2013-01-11,27684.135135135137
16,96,2013-01-18,143.24324324324326
16,97,2013-01-25,2595.4054054054054
16,98,2013-02-01,15.18918918918919
16,1,2013-02-08,12649.432432432432
16,2,2013-02-15,24154.972972972973
16,3,2013-02-22,7192.4324324324325
16,4,2013-03-01,13902.216216216217
16,5,2013-03-08,14779.162162162162
16,6,2013-03-15,4162.621621621622
16,7,2013-03-22,9529.54054054054
16,8,2013-03-29,14310.72972972973
16,9,2013-04-05,14397.783783783783
16,10,2013-04-12,10000.945945945947
16,11,2013-04-19,8240.837837837838
16,12,2013-04-26,3662.4324324324325
16,13,2013-05-03,14992.972972972973
16,14,2013-05-10,7505.513513513513
16,16,2013-05-17,3224.027027027027
16,17,2013-05-24,5524.540540540541
16,18,2013-05-31,4650.810810810811
16,19,2013-06-07,1003.6216216216217
16,20,2013-06-14,2953.2432432432433
16,21,2013-06-21,3504.945945945946
16,22,2013-06-28,5279.459459459459
16,23,2013-07-05,12113.972972972973
16,24,2013-07-12,2424.4864864864867
16,25,2013-07-19,5119.864864864865
16,26,2013-07-26,1990.7027027027027
16,27,2012-11-02,753.8108108108108
16,28,2012-11-09,269.86486486486484
16,29,2012-11-16,1421.3513513513512
16,30,2012-11-23,1435.3513513513512
16,31,2012-11-30,1146.4324324324325
16,32,2012-12-07,4802.5675675675675
16,33,2012-12-14,2422.6216216216217
16,34,2012-12-21,4081.7297297297296
16,35,2012-12-28,296.43243243243245
16,36,2013-01-04,2255.5675675675675
16,38,2013-01-11,51730.91891891892
16,40,2013-01-18,34518.16216216216
16,41,2013-01-25,1923.5405405405406
16,42,2013-02-01,3491.0
16,44,2013-02-08,4014.4864864864867
16,45,2013-02-15,17.135135135135137
16,46,2013-02-22,14403.972972972973
16,48,2013-03-01,820.1621621621622
16,52,2013-03-08,1770.2972972972973
16,54,2013-03-15,36.45945945945946
16,55,2013-03-22,7615.5675675675675
16,56,2013-03-29,2163.0
16,58,2013-04-05,795.1351351351351
16,60,2013-04-12,78.56756756756756
16,67,2013-04-19,3396.027027027027
16,71,2013-04-26,2360.7567567567567
16,72,2013-05-03,33014.54054054054
16,74,2013-05-10,7082.810810810811
16,79,2013-05-17,5662.378378378378
16,80,2013-05-24,780.2972972972973
16,81,2013-05-31,3912.5405405405404
16,82,2013-06-07,8800.918918918918
16,83,2013-06-14,281.94594594594594
16,85,2013-06-21,2158.4864864864867
16,87,2013-06-28,9729.0
16,90,2013-07-05,8840.486486486487
16,91,2013-07-12,6499.540540540541
16,92,2013-07-19,21899.432432432433
16,93,2013-07-26,1168.5135135135135
16,95,2012-11-02,27121.243243243243
16,96,2012-11-09,116.48648648648648
16,97,2012-11-16,2414.108108108108
